Gene stable ID	Gene name	Gene start (bp)	Gene end (bp)	Chromosome/scaffold name
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000117114	ADGRL2	81306147	81993932	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000184908	CLCNKB	16040252	16057311	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000158816	VWA5B1	20290875	20359518	1
ENSG00000244057	LCE3C	152600234	152601086	1
ENSG00000244057	LCE3C	152600234	152601086	1
ENSG00000117013	KCNQ4	40783787	40840452	1
ENSG00000117013	KCNQ4	40783787	40840452	1
ENSG00000117013	KCNQ4	40783787	40840452	1
ENSG00000117013	KCNQ4	40783787	40840452	1
ENSG00000179862	CITED4	40861054	40862363	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000171790	SLFNL1	41015589	41023237	1
ENSG00000081277	PKP1	201283452	201332993	1
ENSG00000081277	PKP1	201283452	201332993	1
ENSG00000081277	PKP1	201283452	201332993	1
ENSG00000081277	PKP1	201283452	201332993	1
ENSG00000081277	PKP1	201283452	201332993	1
ENSG00000159166	LAD1	201380833	201399915	1
ENSG00000159166	LAD1	201380833	201399915	1
ENSG00000159166	LAD1	201380833	201399915	1
ENSG00000159166	LAD1	201380833	201399915	1
ENSG00000159166	LAD1	201380833	201399915	1
ENSG00000159166	LAD1	201380833	201399915	1
ENSG00000159166	LAD1	201380833	201399915	1
ENSG00000174307	PHLDA3	201464278	201469237	1
ENSG00000174307	PHLDA3	201464278	201469237	1
ENSG00000174307	PHLDA3	201464278	201469237	1
ENSG00000174307	PHLDA3	201464278	201469237	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000159176	CSRP1	201483530	201509456	1
ENSG00000198700	IPO9	201829149	201884291	1
ENSG00000198700	IPO9	201829149	201884291	1
ENSG00000198700	IPO9	201829149	201884291	1
ENSG00000198700	IPO9	201829149	201884291	1
ENSG00000198892	SHISA4	201888680	201892587	1
ENSG00000198892	SHISA4	201888680	201892587	1
ENSG00000198892	SHISA4	201888680	201892587	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000134369	NAV1	201539127	201826969	1
ENSG00000186364	NUDT17	145845630	145848954	1
ENSG00000186364	NUDT17	145845630	145848954	1
ENSG00000186364	NUDT17	145845630	145848954	1
ENSG00000186364	NUDT17	145845630	145848954	1
ENSG00000186364	NUDT17	145845630	145848954	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000131788	PIAS3	145848522	145859836	1
ENSG00000289565		145917714	145926741	1
ENSG00000289565		145917714	145926741	1
ENSG00000289565		145917714	145926741	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000265241	RBM8A	145921556	145927678	1
ENSG00000116489	CAPZA1	112619805	112671616	1
ENSG00000116489	CAPZA1	112619805	112671616	1
ENSG00000116489	CAPZA1	112619805	112671616	1
ENSG00000116489	CAPZA1	112619805	112671616	1
ENSG00000116489	CAPZA1	112619805	112671616	1
ENSG00000116489	CAPZA1	112619805	112671616	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000155366	RHOC	112701127	112707434	1
ENSG00000271810		112702614	112711433	1
ENSG00000271810		112702614	112711433	1
ENSG00000271810		112702614	112711433	1
ENSG00000271810		112702614	112711433	1
ENSG00000271810		112702614	112711433	1
ENSG00000184599	TAFA3	112718905	112727235	1
ENSG00000184599	TAFA3	112718905	112727235	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000155363	MOV10	112673141	112700756	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000120656	TAF12	28587829	28648291	1
ENSG00000197780	TAF13	109062496	109076012	1
ENSG00000197780	TAF13	109062496	109076012	1
ENSG00000197780	TAF13	109062496	109076012	1
ENSG00000136628	EPRS1	219968600	220046530	1
ENSG00000136628	EPRS1	219968600	220046530	1
ENSG00000136628	EPRS1	219968600	220046530	1
ENSG00000136628	EPRS1	219968600	220046530	1
ENSG00000136628	EPRS1	219968600	220046530	1
ENSG00000136628	EPRS1	219968600	220046530	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000162813	BPNT1	220057482	220090462	1
ENSG00000067704	IARS2	220094132	220148041	1
ENSG00000067704	IARS2	220094132	220148041	1
ENSG00000067704	IARS2	220094132	220148041	1
ENSG00000067704	IARS2	220094132	220148041	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000118873	RAB3GAP2	220148293	220272529	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000143776	CDC42BPA	226989865	227318492	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000132196	HSD17B7	162790702	162812823	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000127603	MACF1	39081316	39487177	1
ENSG00000185860	CCDC190	162824458	162868761	1
ENSG00000185860	CCDC190	162824458	162868761	1
ENSG00000185860	CCDC190	162824458	162868761	1
ENSG00000185860	CCDC190	162824458	162868761	1
ENSG00000185860	CCDC190	162824458	162868761	1
ENSG00000117461	PIK3R3	46040140	46133036	1
ENSG00000117461	PIK3R3	46040140	46133036	1
ENSG00000117461	PIK3R3	46040140	46133036	1
ENSG00000117461	PIK3R3	46040140	46133036	1
ENSG00000117461	PIK3R3	46040140	46133036	1
ENSG00000117461	PIK3R3	46040140	46133036	1
ENSG00000117461	PIK3R3	46040140	46133036	1
ENSG00000278139	P3R3URF-PIK3R3	46043661	46176488	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000117472	TSPAN1	46175073	46185962	1
ENSG00000250719	P3R3URF	46175486	46176488	1
ENSG00000171357	LURAP1	46203334	46221256	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085999	RAD54L	46246461	46278480	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000085998	POMGNT1	46188683	46220305	1
ENSG00000117475	BLZF1	169367970	169396540	1
ENSG00000117475	BLZF1	169367970	169396540	1
ENSG00000117475	BLZF1	169367970	169396540	1
ENSG00000117475	BLZF1	169367970	169396540	1
ENSG00000117475	BLZF1	169367970	169396540	1
ENSG00000117477	CCDC181	169394870	169460669	1
ENSG00000117477	CCDC181	169394870	169460669	1
ENSG00000117477	CCDC181	169394870	169460669	1
ENSG00000117477	CCDC181	169394870	169460669	1
ENSG00000117477	CCDC181	169394870	169460669	1
ENSG00000117477	CCDC181	169394870	169460669	1
ENSG00000117477	CCDC181	169394870	169460669	1
ENSG00000117479	SLC19A2	169463909	169485944	1
ENSG00000117479	SLC19A2	169463909	169485944	1
ENSG00000117479	SLC19A2	169463909	169485944	1
ENSG00000117479	SLC19A2	169463909	169485944	1
ENSG00000198734	F5	169511951	169586588	1
ENSG00000198734	F5	169511951	169586588	1
ENSG00000198734	F5	169511951	169586588	1
ENSG00000099260	PALMD	99646113	99694541	1
ENSG00000099260	PALMD	99646113	99694541	1
ENSG00000099260	PALMD	99646113	99694541	1
ENSG00000099260	PALMD	99646113	99694541	1
ENSG00000203685	STUM	226548764	226609230	1
ENSG00000203685	STUM	226548764	226609230	1
ENSG00000203685	STUM	226548764	226609230	1
ENSG00000244682	FCGR2C	161581339	161605662	1
ENSG00000244682	FCGR2C	161581339	161605662	1
ENSG00000244682	FCGR2C	161581339	161605662	1
ENSG00000244682	FCGR2C	161581339	161605662	1
ENSG00000244682	FCGR2C	161581339	161605662	1
ENSG00000244682	FCGR2C	161581339	161605662	1
