intervalNumber	intervalChrom	intervalStart	intervalEnd	GWAS_value
215051	chr6	14040001	14050000	0.0
215052	chr6	14045001	14055000	0.0
215053	chr6	14050001	14060000	0.0
215054	chr6	14055001	14065000	0.0
215055	chr6	14060001	14070000	0.0
215056	chr6	14065001	14075000	0.0
215057	chr6	14070001	14080000	0.0
215058	chr6	14075001	14085000	0.0
215059	chr6	14080001	14090000	0.0
215060	chr6	14085001	14095000	0.0
215061	chr6	14090001	14100000	0.0
215062	chr6	14095001	14105000	0.0
215063	chr6	14100001	14110000	0.0
215064	chr6	14105001	14115000	0.0
215065	chr6	14110001	14120000	0.0
215066	chr6	14115001	14125000	0.0
215067	chr6	14120001	14130000	0.0
215068	chr6	14125001	14135000	0.0
215069	chr6	14130001	14140000	0.0
215070	chr6	14135001	14145000	0.0
215071	chr6	14140001	14150000	0.0
215072	chr6	14145001	14155000	0.0
215073	chr6	14150001	14160000	0.0
215074	chr6	14155001	14165000	0.0
215075	chr6	14160001	14170000	0.0
215076	chr6	14165001	14175000	0.0
215077	chr6	14170001	14180000	0.0
215078	chr6	14175001	14185000	0.0
215079	chr6	14180001	14190000	0.0
215080	chr6	14185001	14195000	0.0
215081	chr6	14190001	14200000	0.0
215082	chr6	14195001	14205000	0.0
215083	chr6	14200001	14210000	0.0
215084	chr6	14205001	14215000	0.0
215085	chr6	14210001	14220000	0.0
215086	chr6	14215001	14225000	0.0
215087	chr6	14220001	14230000	0.0
215088	chr6	14225001	14235000	0.0
215089	chr6	14230001	14240000	0.0
215090	chr6	14235001	14245000	0.0
215091	chr6	14240001	14250000	0.0
215092	chr6	14245001	14255000	0.0
215093	chr6	14250001	14260000	0.0
215094	chr6	14255001	14265000	0.0
215095	chr6	14260001	14270000	0.0
215096	chr6	14265001	14275000	0.0
215097	chr6	14270001	14280000	0.0
215098	chr6	14275001	14285000	0.0
215099	chr6	14280001	14290000	0.0
215100	chr6	14285001	14295000	0.0
215101	chr6	14290001	14300000	0.0
215102	chr6	14295001	14305000	0.0
215103	chr6	14300001	14310000	0.0
215104	chr6	14305001	14315000	0.0
215105	chr6	14310001	14320000	0.0
215106	chr6	14315001	14325000	0.0
215107	chr6	14320001	14330000	0.0
215108	chr6	14325001	14335000	0.0
215109	chr6	14330001	14340000	0.0
215110	chr6	14335001	14345000	0.0
215111	chr6	14340001	14350000	0.0
215112	chr6	14345001	14355000	0.0
215113	chr6	14350001	14360000	0.0
215114	chr6	14355001	14365000	0.0
215115	chr6	14360001	14370000	0.0
215116	chr6	14365001	14375000	0.0
215117	chr6	14370001	14380000	0.0
215118	chr6	14375001	14385000	0.0
215119	chr6	14380001	14390000	0.0
215120	chr6	14385001	14395000	0.0
215121	chr6	14390001	14400000	0.0
215122	chr6	14395001	14405000	0.0
215123	chr6	14400001	14410000	0.0
215124	chr6	14405001	14415000	0.0
215125	chr6	14410001	14420000	0.0
215126	chr6	14415001	14425000	0.0
215127	chr6	14420001	14430000	0.0
215128	chr6	14425001	14435000	0.0
215129	chr6	14430001	14440000	0.0
215130	chr6	14435001	14445000	0.0
215131	chr6	14440001	14450000	0.0
215132	chr6	14445001	14455000	0.0
215133	chr6	14450001	14460000	0.0
215134	chr6	14455001	14465000	0.0
215135	chr6	14460001	14470000	0.0
215136	chr6	14465001	14475000	0.0
215137	chr6	14470001	14480000	0.0
215138	chr6	14475001	14485000	0.0
215139	chr6	14480001	14490000	0.0
215140	chr6	14485001	14495000	0.0
215141	chr6	14490001	14500000	0.0
215142	chr6	14495001	14505000	0.0
215143	chr6	14500001	14510000	0.0
215144	chr6	14505001	14515000	0.0
215145	chr6	14510001	14520000	0.0
215146	chr6	14515001	14525000	0.0
215147	chr6	14520001	14530000	0.0
215148	chr6	14525001	14535000	0.0
215149	chr6	14530001	14540000	0.0
215150	chr6	14535001	14545000	0.0
215151	chr6	14540001	14550000	0.0
215152	chr6	14545001	14555000	0.0
215153	chr6	14550001	14560000	0.0
215154	chr6	14555001	14565000	0.0
215155	chr6	14560001	14570000	0.0
215156	chr6	14565001	14575000	0.0
215157	chr6	14570001	14580000	0.0
215158	chr6	14575001	14585000	0.0
215159	chr6	14580001	14590000	0.0
215160	chr6	14585001	14595000	0.0
215161	chr6	14590001	14600000	0.0
215162	chr6	14595001	14605000	0.0
215163	chr6	14600001	14610000	0.0
215164	chr6	14605001	14615000	0.0
215165	chr6	14610001	14620000	0.0
215166	chr6	14615001	14625000	0.0
215167	chr6	14620001	14630000	0.0
215168	chr6	14625001	14635000	0.0
215169	chr6	14630001	14640000	0.0
215170	chr6	14635001	14645000	0.0
215171	chr6	14640001	14650000	0.0
215172	chr6	14645001	14655000	0.0
215173	chr6	14650001	14660000	0.0
215174	chr6	14655001	14665000	0.0
215175	chr6	14660001	14670000	0.0
215176	chr6	14665001	14675000	0.0
215177	chr6	14670001	14680000	0.0
215178	chr6	14675001	14685000	0.0
215179	chr6	14680001	14690000	0.0
215180	chr6	14685001	14695000	0.0
215181	chr6	14690001	14700000	0.0
215182	chr6	14695001	14705000	0.0
215183	chr6	14700001	14710000	0.0
215184	chr6	14705001	14715000	0.0
215185	chr6	14710001	14720000	0.0
215186	chr6	14715001	14725000	0.0
215187	chr6	14720001	14730000	0.0
215188	chr6	14725001	14735000	0.0
215189	chr6	14730001	14740000	0.0
215190	chr6	14735001	14745000	0.0
215191	chr6	14740001	14750000	0.0
215192	chr6	14745001	14755000	0.0
215193	chr6	14750001	14760000	0.0
215194	chr6	14755001	14765000	0.0
215195	chr6	14760001	14770000	0.0
215196	chr6	14765001	14775000	0.0
215197	chr6	14770001	14780000	0.0
215198	chr6	14775001	14785000	0.0
215199	chr6	14780001	14790000	0.0
215200	chr6	14785001	14795000	0.0
215201	chr6	14790001	14800000	0.0
215202	chr6	14795001	14805000	0.0
215203	chr6	14800001	14810000	0.0
215204	chr6	14805001	14815000	0.0
215205	chr6	14810001	14820000	0.0
215206	chr6	14815001	14825000	0.0
215207	chr6	14820001	14830000	0.0
215208	chr6	14825001	14835000	0.0
215209	chr6	14830001	14840000	0.0
215210	chr6	14835001	14845000	0.0
215211	chr6	14840001	14850000	0.0
215212	chr6	14845001	14855000	0.0
215213	chr6	14850001	14860000	0.0
215214	chr6	14855001	14865000	0.0
215215	chr6	14860001	14870000	0.0
215216	chr6	14865001	14875000	0.0
215217	chr6	14870001	14880000	0.0
215218	chr6	14875001	14885000	0.0
215219	chr6	14880001	14890000	0.0
215220	chr6	14885001	14895000	0.0
215221	chr6	14890001	14900000	0.0
215222	chr6	14895001	14905000	0.0
215223	chr6	14900001	14910000	0.0
215224	chr6	14905001	14915000	0.0
215225	chr6	14910001	14920000	0.0
215226	chr6	14915001	14925000	0.0
215227	chr6	14920001	14930000	0.0
215228	chr6	14925001	14935000	0.0
215229	chr6	14930001	14940000	0.0
215230	chr6	14935001	14945000	0.0
215231	chr6	14940001	14950000	0.0
215232	chr6	14945001	14955000	0.0
215233	chr6	14950001	14960000	0.0
215234	chr6	14955001	14965000	0.0
215235	chr6	14960001	14970000	0.0
215236	chr6	14965001	14975000	0.0
215237	chr6	14970001	14980000	0.0
215238	chr6	14975001	14985000	0.0
215239	chr6	14980001	14990000	0.0
215240	chr6	14985001	14995000	0.0
215241	chr6	14990001	15000000	0.0
215242	chr6	14995001	15005000	0.0
215243	chr6	15000001	15010000	0.0
215244	chr6	15005001	15015000	0.0
215245	chr6	15010001	15020000	0.0
215246	chr6	15015001	15025000	0.0
215247	chr6	15020001	15030000	0.0
215248	chr6	15025001	15035000	0.0
215249	chr6	15030001	15040000	0.0
215250	chr6	15035001	15045000	0.0
215251	chr6	15040001	15050000	0.0
215252	chr6	15045001	15055000	0.0
215253	chr6	15050001	15060000	0.0
215254	chr6	15055001	15065000	0.0
215255	chr6	15060001	15070000	0.0
215256	chr6	15065001	15075000	0.0
215257	chr6	15070001	15080000	0.0
215258	chr6	15075001	15085000	0.0
215259	chr6	15080001	15090000	0.0
215260	chr6	15085001	15095000	0.0
215261	chr6	15090001	15100000	0.0
215262	chr6	15095001	15105000	0.0
215263	chr6	15100001	15110000	0.0
215264	chr6	15105001	15115000	0.0
215265	chr6	15110001	15120000	0.0
215266	chr6	15115001	15125000	0.0
215267	chr6	15120001	15130000	0.0
215268	chr6	15125001	15135000	0.0
215269	chr6	15130001	15140000	0.0
215270	chr6	15135001	15145000	0.0
215271	chr6	15140001	15150000	0.0
215272	chr6	15145001	15155000	0.0
215273	chr6	15150001	15160000	0.0
215274	chr6	15155001	15165000	0.0
215275	chr6	15160001	15170000	0.0
215276	chr6	15165001	15175000	0.0
215277	chr6	15170001	15180000	0.0
215278	chr6	15175001	15185000	0.0
215279	chr6	15180001	15190000	0.0
215280	chr6	15185001	15195000	0.0
215281	chr6	15190001	15200000	0.0
215282	chr6	15195001	15205000	0.0
215283	chr6	15200001	15210000	0.0
215284	chr6	15205001	15215000	0.0
215285	chr6	15210001	15220000	0.0
215286	chr6	15215001	15225000	0.0
215287	chr6	15220001	15230000	0.0
215288	chr6	15225001	15235000	0.0
215289	chr6	15230001	15240000	0.0
215290	chr6	15235001	15245000	0.0
215291	chr6	15240001	15250000	0.0
215292	chr6	15245001	15255000	0.0
215293	chr6	15250001	15260000	0.0
215294	chr6	15255001	15265000	0.0
215295	chr6	15260001	15270000	0.0
215296	chr6	15265001	15275000	0.0
215297	chr6	15270001	15280000	0.0
215298	chr6	15275001	15285000	0.0
215299	chr6	15280001	15290000	0.0
215300	chr6	15285001	15295000	0.0
215301	chr6	15290001	15300000	0.0
215302	chr6	15295001	15305000	0.0
215303	chr6	15300001	15310000	0.0
215304	chr6	15305001	15315000	0.0
215305	chr6	15310001	15320000	0.0
215306	chr6	15315001	15325000	0.0
215307	chr6	15320001	15330000	0.0
215308	chr6	15325001	15335000	0.0
215309	chr6	15330001	15340000	0.0
215310	chr6	15335001	15345000	0.0
215311	chr6	15340001	15350000	0.0
215312	chr6	15345001	15355000	0.0
215313	chr6	15350001	15360000	0.0
215314	chr6	15355001	15365000	0.0
215315	chr6	15360001	15370000	0.0
215316	chr6	15365001	15375000	0.0
215317	chr6	15370001	15380000	0.0
215318	chr6	15375001	15385000	0.0
215319	chr6	15380001	15390000	0.0
215320	chr6	15385001	15395000	0.0
215321	chr6	15390001	15400000	0.0
215322	chr6	15395001	15405000	0.0
215323	chr6	15400001	15410000	0.0
215324	chr6	15405001	15415000	0.0
215325	chr6	15410001	15420000	0.0
215326	chr6	15415001	15425000	0.0
215327	chr6	15420001	15430000	0.0
215328	chr6	15425001	15435000	0.0
215329	chr6	15430001	15440000	0.0
215330	chr6	15435001	15445000	0.0
215331	chr6	15440001	15450000	0.0
215332	chr6	15445001	15455000	0.0
215333	chr6	15450001	15460000	0.0
215334	chr6	15455001	15465000	0.0
215335	chr6	15460001	15470000	0.0
215336	chr6	15465001	15475000	0.0
215337	chr6	15470001	15480000	0.0
215338	chr6	15475001	15485000	0.0
215339	chr6	15480001	15490000	0.0
215340	chr6	15485001	15495000	0.0
215341	chr6	15490001	15500000	0.0
215342	chr6	15495001	15505000	0.0
215343	chr6	15500001	15510000	0.0
215344	chr6	15505001	15515000	0.0
215345	chr6	15510001	15520000	0.0
215346	chr6	15515001	15525000	0.0
215347	chr6	15520001	15530000	0.0
215348	chr6	15525001	15535000	0.0
215349	chr6	15530001	15540000	0.0
215350	chr6	15535001	15545000	0.0
215351	chr6	15540001	15550000	0.0
215352	chr6	15545001	15555000	0.0
215353	chr6	15550001	15560000	0.0
215354	chr6	15555001	15565000	0.0
215355	chr6	15560001	15570000	0.0
215356	chr6	15565001	15575000	0.0
215357	chr6	15570001	15580000	0.0
215358	chr6	15575001	15585000	0.0
215359	chr6	15580001	15590000	0.0
215360	chr6	15585001	15595000	0.0
215361	chr6	15590001	15600000	0.0
215362	chr6	15595001	15605000	0.0
215363	chr6	15600001	15610000	0.0
215364	chr6	15605001	15615000	0.0
215365	chr6	15610001	15620000	0.0
215366	chr6	15615001	15625000	0.0
215367	chr6	15620001	15630000	0.0
215368	chr6	15625001	15635000	0.0
215369	chr6	15630001	15640000	0.0
215370	chr6	15635001	15645000	0.0
215371	chr6	15640001	15650000	0.0
215372	chr6	15645001	15655000	0.0
215373	chr6	15650001	15660000	0.0
215374	chr6	15655001	15665000	0.0
215375	chr6	15660001	15670000	0.0
215376	chr6	15665001	15675000	0.0
215377	chr6	15670001	15680000	0.0
215378	chr6	15675001	15685000	0.0
215379	chr6	15680001	15690000	0.0
215380	chr6	15685001	15695000	0.0
215381	chr6	15690001	15700000	0.0
215382	chr6	15695001	15705000	0.0
215383	chr6	15700001	15710000	0.0
215384	chr6	15705001	15715000	0.0
215385	chr6	15710001	15720000	0.0
215386	chr6	15715001	15725000	0.0
215387	chr6	15720001	15730000	0.0
215388	chr6	15725001	15735000	0.0
215389	chr6	15730001	15740000	0.0
215390	chr6	15735001	15745000	0.0
215391	chr6	15740001	15750000	0.0
215392	chr6	15745001	15755000	0.0
215393	chr6	15750001	15760000	0.0
215394	chr6	15755001	15765000	0.0
215395	chr6	15760001	15770000	0.0
215396	chr6	15765001	15775000	0.0
215397	chr6	15770001	15780000	0.0
215398	chr6	15775001	15785000	0.0
215399	chr6	15780001	15790000	0.0
215400	chr6	15785001	15795000	0.0
215401	chr6	15790001	15800000	0.0
215402	chr6	15795001	15805000	0.0
215403	chr6	15800001	15810000	0.0
215404	chr6	15805001	15815000	0.0
215405	chr6	15810001	15820000	0.0
215406	chr6	15815001	15825000	0.0
215407	chr6	15820001	15830000	0.0
215408	chr6	15825001	15835000	0.0
215409	chr6	15830001	15840000	0.0
215410	chr6	15835001	15845000	0.0
215411	chr6	15840001	15850000	0.0
215412	chr6	15845001	15855000	0.0
215413	chr6	15850001	15860000	0.0
215414	chr6	15855001	15865000	0.0
215415	chr6	15860001	15870000	0.0
215416	chr6	15865001	15875000	0.0
215417	chr6	15870001	15880000	0.0
215418	chr6	15875001	15885000	0.0
215419	chr6	15880001	15890000	0.0
215420	chr6	15885001	15895000	0.0
215421	chr6	15890001	15900000	0.0
215422	chr6	15895001	15905000	0.0
215423	chr6	15900001	15910000	0.0
215424	chr6	15905001	15915000	0.0
215425	chr6	15910001	15920000	0.0
215426	chr6	15915001	15925000	0.0
215427	chr6	15920001	15930000	0.0
215428	chr6	15925001	15935000	0.0
215429	chr6	15930001	15940000	0.0
215430	chr6	15935001	15945000	0.0
215431	chr6	15940001	15950000	0.0
215432	chr6	15945001	15955000	0.0
215433	chr6	15950001	15960000	0.0
215434	chr6	15955001	15965000	0.0
215435	chr6	15960001	15970000	0.0
215436	chr6	15965001	15975000	0.0
215437	chr6	15970001	15980000	0.0
215438	chr6	15975001	15985000	0.0
215439	chr6	15980001	15990000	0.0
215440	chr6	15985001	15995000	0.0
215441	chr6	15990001	16000000	0.0
215442	chr6	15995001	16005000	0.0
215443	chr6	16000001	16010000	0.0
215444	chr6	16005001	16015000	0.0
215445	chr6	16010001	16020000	0.0
215446	chr6	16015001	16025000	0.0
215447	chr6	16020001	16030000	0.0
215448	chr6	16025001	16035000	0.0
215449	chr6	16030001	16040000	0.0
215450	chr6	16035001	16045000	0.0
215451	chr6	16040001	16050000	0.0
215452	chr6	16045001	16055000	0.0
215453	chr6	16050001	16060000	0.0
215454	chr6	16055001	16065000	0.0
215455	chr6	16060001	16070000	0.0
215456	chr6	16065001	16075000	0.0
215457	chr6	16070001	16080000	0.0
215458	chr6	16075001	16085000	0.0
215459	chr6	16080001	16090000	0.0
215460	chr6	16085001	16095000	0.0
215461	chr6	16090001	16100000	0.0
215462	chr6	16095001	16105000	0.0
215463	chr6	16100001	16110000	0.0
215464	chr6	16105001	16115000	0.0
215465	chr6	16110001	16120000	0.0
215466	chr6	16115001	16125000	0.0
215467	chr6	16120001	16130000	0.0
215468	chr6	16125001	16135000	0.0
215469	chr6	16130001	16140000	0.0
215470	chr6	16135001	16145000	0.0
215471	chr6	16140001	16150000	0.0
215472	chr6	16145001	16155000	0.0
215473	chr6	16150001	16160000	0.0
215474	chr6	16155001	16165000	0.0
215475	chr6	16160001	16170000	0.0
215476	chr6	16165001	16175000	0.0
215477	chr6	16170001	16180000	0.0
215478	chr6	16175001	16185000	0.0
215479	chr6	16180001	16190000	0.0
215480	chr6	16185001	16195000	0.0
215481	chr6	16190001	16200000	0.0
215482	chr6	16195001	16205000	0.0
215483	chr6	16200001	16210000	0.0
215484	chr6	16205001	16215000	0.0
215485	chr6	16210001	16220000	0.0
215486	chr6	16215001	16225000	0.0
215487	chr6	16220001	16230000	0.0
215488	chr6	16225001	16235000	0.0
215489	chr6	16230001	16240000	0.0
215490	chr6	16235001	16245000	0.0
215491	chr6	16240001	16250000	0.0
215492	chr6	16245001	16255000	0.0
215493	chr6	16250001	16260000	0.0
215494	chr6	16255001	16265000	0.0
215495	chr6	16260001	16270000	0.0
215496	chr6	16265001	16275000	0.0
215497	chr6	16270001	16280000	0.0
215498	chr6	16275001	16285000	0.0
215499	chr6	16280001	16290000	0.0
215500	chr6	16285001	16295000	0.0
215501	chr6	16290001	16300000	0.0
215502	chr6	16295001	16305000	0.0
215503	chr6	16300001	16310000	0.0
215504	chr6	16305001	16315000	0.0
215505	chr6	16310001	16320000	0.0
215506	chr6	16315001	16325000	0.0
215507	chr6	16320001	16330000	0.0
215508	chr6	16325001	16335000	0.0
215509	chr6	16330001	16340000	0.0
215510	chr6	16335001	16345000	0.0
215511	chr6	16340001	16350000	0.0
215512	chr6	16345001	16355000	0.0
215513	chr6	16350001	16360000	0.0
215514	chr6	16355001	16365000	0.0
215515	chr6	16360001	16370000	0.0
215516	chr6	16365001	16375000	0.0
215517	chr6	16370001	16380000	0.0
215518	chr6	16375001	16385000	0.0
215519	chr6	16380001	16390000	0.0
215520	chr6	16385001	16395000	0.0
215521	chr6	16390001	16400000	0.0
215522	chr6	16395001	16405000	0.0
215523	chr6	16400001	16410000	0.0
215524	chr6	16405001	16415000	0.0
215525	chr6	16410001	16420000	0.0
215526	chr6	16415001	16425000	0.0
215527	chr6	16420001	16430000	0.0
215528	chr6	16425001	16435000	0.0
215529	chr6	16430001	16440000	0.0
215530	chr6	16435001	16445000	0.0
215531	chr6	16440001	16450000	0.0
215532	chr6	16445001	16455000	0.0
215533	chr6	16450001	16460000	0.0
215534	chr6	16455001	16465000	0.0
215535	chr6	16460001	16470000	0.0
215536	chr6	16465001	16475000	0.0
215537	chr6	16470001	16480000	0.0
215538	chr6	16475001	16485000	0.0
215539	chr6	16480001	16490000	0.0
215540	chr6	16485001	16495000	0.0
215541	chr6	16490001	16500000	0.0
215542	chr6	16495001	16505000	0.0
215543	chr6	16500001	16510000	0.0
215544	chr6	16505001	16515000	0.0
215545	chr6	16510001	16520000	0.0
215546	chr6	16515001	16525000	0.0
215547	chr6	16520001	16530000	0.0
215548	chr6	16525001	16535000	0.0
215549	chr6	16530001	16540000	0.0
215550	chr6	16535001	16545000	0.0
215551	chr6	16540001	16550000	0.0
215552	chr6	16545001	16555000	0.0
215553	chr6	16550001	16560000	0.0
215554	chr6	16555001	16565000	0.0
215555	chr6	16560001	16570000	0.0
215556	chr6	16565001	16575000	0.0
215557	chr6	16570001	16580000	0.0
215558	chr6	16575001	16585000	0.0
215559	chr6	16580001	16590000	0.0
215560	chr6	16585001	16595000	0.0
215561	chr6	16590001	16600000	0.0
215562	chr6	16595001	16605000	0.0
215563	chr6	16600001	16610000	0.0
215564	chr6	16605001	16615000	0.0
215565	chr6	16610001	16620000	0.0
215566	chr6	16615001	16625000	0.0
215567	chr6	16620001	16630000	0.0
215568	chr6	16625001	16635000	0.0
215569	chr6	16630001	16640000	0.0
215570	chr6	16635001	16645000	0.0
215571	chr6	16640001	16650000	0.0
215572	chr6	16645001	16655000	0.0
215573	chr6	16650001	16660000	0.0
215574	chr6	16655001	16665000	0.0
215575	chr6	16660001	16670000	0.0
215576	chr6	16665001	16675000	0.0
215577	chr6	16670001	16680000	0.0
215578	chr6	16675001	16685000	0.0
215579	chr6	16680001	16690000	0.0
215580	chr6	16685001	16695000	0.0
215581	chr6	16690001	16700000	0.0
215582	chr6	16695001	16705000	0.0
215583	chr6	16700001	16710000	0.0
215584	chr6	16705001	16715000	0.0
215585	chr6	16710001	16720000	0.0
215586	chr6	16715001	16725000	0.0
215587	chr6	16720001	16730000	0.0
215588	chr6	16725001	16735000	0.0
215589	chr6	16730001	16740000	0.0
215590	chr6	16735001	16745000	0.0
215591	chr6	16740001	16750000	0.0
215592	chr6	16745001	16755000	0.0
215593	chr6	16750001	16760000	0.0
215594	chr6	16755001	16765000	0.0
215595	chr6	16760001	16770000	0.0
215596	chr6	16765001	16775000	0.0
215597	chr6	16770001	16780000	0.0
215598	chr6	16775001	16785000	0.0
215599	chr6	16780001	16790000	0.0
215600	chr6	16785001	16795000	0.0
215601	chr6	16790001	16800000	0.0
215602	chr6	16795001	16805000	0.0
215603	chr6	16800001	16810000	0.0
215604	chr6	16805001	16815000	0.0
215605	chr6	16810001	16820000	0.0
215606	chr6	16815001	16825000	0.0
215607	chr6	16820001	16830000	0.0
215608	chr6	16825001	16835000	0.0
215609	chr6	16830001	16840000	0.0
215610	chr6	16835001	16845000	0.0
215611	chr6	16840001	16850000	0.0
215612	chr6	16845001	16855000	0.0
215613	chr6	16850001	16860000	0.0
215614	chr6	16855001	16865000	0.0
215615	chr6	16860001	16870000	0.0
215616	chr6	16865001	16875000	0.0
215617	chr6	16870001	16880000	0.0
215618	chr6	16875001	16885000	0.0
215619	chr6	16880001	16890000	0.0
215620	chr6	16885001	16895000	0.0
215621	chr6	16890001	16900000	0.0
215622	chr6	16895001	16905000	0.0
215623	chr6	16900001	16910000	0.0
215624	chr6	16905001	16915000	0.0
215625	chr6	16910001	16920000	0.0
215626	chr6	16915001	16925000	0.0
215627	chr6	16920001	16930000	0.0
215628	chr6	16925001	16935000	0.0
215629	chr6	16930001	16940000	0.0
215630	chr6	16935001	16945000	0.0
215631	chr6	16940001	16950000	0.0
215632	chr6	16945001	16955000	0.0
215633	chr6	16950001	16960000	0.0
215634	chr6	16955001	16965000	0.0
215635	chr6	16960001	16970000	0.0
215636	chr6	16965001	16975000	0.0
215637	chr6	16970001	16980000	0.0
215638	chr6	16975001	16985000	0.0
215639	chr6	16980001	16990000	0.0
